"age_of_driver","safty_rating","annual_income","past_num_of_claims","liab_prct","claim_est_payout","age_of_vehicle","vehicle_price","vehicle_weight","fraud"
53,92,39717,0,50,3450.748,7,20195.61,23460.45,0
43,80,37617,1,9,1455.369,6,40049.53,12014.71,0
29,87,33676,1,66,2203.248,5,13709.67,25977.14,0
70,70,42472,0,66,5454.01,5,8165.901,50110.62,0
36,68,35844,0,84,4556.516,2,19199.94,18698.59,1
45,57,38078,3,0,6688.572,4,58029.44,9460.485,0
36,84,35834,1,98,9150.969,6,21012.68,32729.32,0
38,83,36361,0,98,4273.467,4,40839.4,18832.9,0
41,64,37137,0,50,6496.219,5,24893.55,15639.78,1
53,80,39703,0,81,2725.3,6,29853.26,31398.53,0
47,64,38511,4,57,2869.033,8,10823.03,6746.928,1
52,73,39537,2,78,3858.663,3,26988.71,33166.41,0
49,87,38910,0,84,2586.671,3,17617.36,15407.43,0
46,51,38304,0,51,5080.804,7,10771.73,19825.23,0
31,88,34355,0,50,6150.463,9,10984.6,21966.27,0
47,53,38501,0,21,5834.317,5,26281.39,29551.12,0
37,90,36103,0,95,2982.306,7,14557.29,2733.726,0
42,80,37374,0,8,3216.512,3,43980.32,14128.08,0
51,86,39312,0,10,7126.582,3,31079.17,14322.71,0
25,85,32201,2,90,6963.553,4,18592.88,8340.585,0
50,73,39126,0,38,4342.562,3,31228.47,28748.23,0
46,87,38295,0,43,8863.057,5,20200.92,21357.74,1
41,55,37143,0,65,6771.466,6,13397.47,11286.36,1
33,53,34959,3,2,5935.537,6,31750.34,21754.53,1
65,93,41733,0,39,4563.801,4,18206.43,10876.2,0
44,30,37838,0,81,5641.645,6,14399.37,26065.46,0
47,59,38501,0,30,5281.042,4,27830.31,26412.81,0
49,56,38931,0,1,2688.804,6,46757.36,28887.35,1
31,72,34348,0,2,2326.399,4,27065.02,15859.12,0
52,39,39510,0,50,5319.864,5,34852.3,23989.59,0
45,85,38067,0,0,2312.867,7,30577.33,23824.19,0
45,50,38070,0,98,2637.783,2,47774.72,9150.88,0
61,46,41104,0,90,5237.285,2,16312.17,18235.84,0
53,96,39697,1,71,1931.863,6,17329.43,17627.26,0
27,29,32971,1,56,9369.328,4,12762.03,27755.28,0
52,68,39526,0,49,6069.758,4,30831.56,11685.05,0
40,55,36877,0,99,4632.211,6,40601.61,20401.91,0
56,73,40245,1,95,3695.685,9,11249.84,17527.79,0
22,84,30917,0,7,4867.359,4,19005.43,26033.43,0
40,73,36883,0,82,3041.117,3,28597.54,28608.58,0
52,93,39507,0,1,5267.599,12,32449.1,16792.89,0
28,82,33314,0,59,3545.867,9,25730.3,21279.29,0
44,63,37853,0,100,8875.921,7,33311.14,14016.87,0
35,69,35562,1,87,5572.16,8,4853.266,11514.19,0
41,83,37109,3,52,3830.675,3,58167.64,27095.97,0
33,86,34958,0,88,3594.107,8,22029.9,19749.66,0
47,87,38502,2,0,7551.866,8,26766.07,46944.64,1
40,96,36885,0,32,6246.774,5,33262.9,11279.61,0
31,96,34338,0,38,9439.879,4,42756.53,27654.77,0
41,81,37116,2,81,4390.39,4,33106.93,30635.74,0
39,60,36638,0,70,4475.673,8,35879.16,29389.02,0
36,89,35841,0,63,5713.484,4,56808.72,14941.46,0
64,74,41577,0,73,5101.295,4,25061.35,27354.61,0
47,77,38503,0,65,7759.134,5,26709.98,22331.88,0
50,77,39121,0,54,8496.344,3,9806.561,14483.54,0
53,63,39701,0,96,9877.616,3,20532.6,20677.42,0
35,69,35556,0,45,7432.059,4,23396.58,31564.78,0
47,63,38489,0,1,5260.483,3,26317.8,21740.15,0
59,84,40789,0,22,5582.018,6,28802.11,24798.37,0
48,95,38694,0,91,7009.251,3,9869.344,15208.72,0
48,85,38713,0,100,3644.098,2,23820.05,18578.15,0
52,80,39520,0,3,7739.665,3,27428.72,16871.17,0
70,77,42490,1,7,5378.058,5,14076.39,7287.666,0
70,73,42484,0,3,3227.278,5,11395.21,26814.06,0
58,79,40595,0,47,3565.034,5,13139.64,38169.63,0
68,66,42196,0,21,6507.696,3,29211.65,18715.01,0
46,91,38276,1,55,8970.896,2,9810.016,17430.37,0
44,71,37856,0,0,5017.436,5,14263.67,31885.98,0
29,75,33657,1,52,3793.933,4,7358.761,35764.26,0
46,63,38282,0,42,1329.574,3,15230.44,26757.92,0
65,85,41743,0,25,4300.289,8,33275.13,28961.76,0
32,86,34659,0,92,8076.111,8,17304.07,46759.19,0
32,80,34668,0,8,1705.253,8,18757.53,28043.12,0
50,77,39119,2,49,5689.507,3,29226.08,30476.6,1
44,72,37847,0,1,3382.288,4,57152.3,37431.82,1
43,85,37631,0,52,6811.044,1,28453.54,19545.38,0
51,74,39312,0,100,5715.226,5,18815.64,25537.31,0
38,88,36365,0,100,4353.113,9,19854.88,17909.22,0
31,72,34334,0,61,6554.018,6,26599.37,10065.79,0
52,61,39523,1,87,5163.067,6,18535.78,17505.18,0
45,92,38074,0,2,2529.879,4,22482.24,11128.64,0
27,86,32942,2,49,6798.286,3,43650.28,25712.69,1
46,83,38271,0,97,4399.197,3,14719.83,18783.78,0
53,58,39708,0,47,4197.898,6,19797.15,23373.09,0
51,83,39332,0,59,3514.758,5,10144.84,49092.77,0
29,60,33671,0,47,3666.72,6,11247.12,13252.2,0
52,29,39497,0,66,4930.032,6,17117.97,19399.8,0
26,67,32583,0,60,3866.825,4,26342.34,11290.72,0
53,76,39694,0,4,5191.202,4,14297.78,16040.24,0
44,89,37847,0,2,4758.084,2,9687.748,9052.678,0
55,71,40072,0,21,2415.967,6,11667.58,14820.34,0
56,67,40252,0,83,7008.404,9,24547.2,24150.03,1
34,95,35245,0,50,2425.268,3,39115.89,18879.8,0
58,86,40608,0,35,4440.443,5,40139.19,14069.82,0
35,87,35566,0,58,6843.249,3,5135.535,14268.7,0
33,61,34962,0,84,5444.182,4,22167.83,17376.9,0
41,44,37136,0,84,5075.861,6,22432.68,22537.78,0
31,72,34337,0,0,7822.399,6,11089.16,21669.22,0
36,25,35842,0,46,3852.823,5,22668.62,36600.82,0
32,34,34649,0,33,2885.077,4,20100.04,21935.78,0
55,83,40098,0,85,3986.543,2,18561.94,9066.89,0
36,55,35848,0,90,4256.597,6,13154.22,28152.18,0
47,88,38508,0,3,6566.322,3,28169.19,10050.26,0
67,51,42061,0,85,6051.015,5,35816.1,23490.84,0
46,95,38307,0,91,3750.801,6,65914.68,23361.73,1
28,91,33331,0,50,3686.202,8,7520.536,33452.63,0
46,73,38301,3,2,6016.189,2,24276.32,13292.85,0
41,75,37152,0,39,9328.192,5,47093.57,17826.72,0
67,78,42050,0,100,6158.145,7,23849.27,12493.74,0
27,83,32958,1,46,5007.495,11,39412.99,16671.63,0
58,85,40629,0,1,1958.096,7,9131.184,20668,0
24,96,31774,1,6,7493.166,8,17078.68,6226.875,1
35,47,35563,1,95,5321.083,6,31445.12,19835.35,0
89,85,44891,1,100,7456.016,7,49819.37,16028.8,0
69,85,42356,0,39,8543.903,6,12998.55,11825.62,0
26,47,32571,0,24,3073.589,8,15195.72,21909.29,1
44,89,37841,0,2,3854.516,5,16111.06,41548.86,0
53,66,39698,2,3,3800.321,4,11747.58,52577.47,0
49,71,38921,1,59,5582.736,5,6637.048,23633.08,0
50,73,39124,0,51,2965.199,3,18132.61,17679.79,0
46,69,38277,0,49,3013.587,2,24191.91,17828.41,0
39,91,36619,0,92,6762.712,6,10841.04,24410.66,1
39,64,36629,0,99,3761.642,5,30812.78,35976.32,0
51,57,39320,1,87,2925.981,7,31135.74,22560.78,0
49,79,38923,0,66,5938.024,5,16899.27,11927.13,1
44,54,37846,0,92,5764.507,5,21499.86,50186.83,0
58,75,40603,0,64,4204.738,5,19850.15,10935.3,0
46,68,38277,1,23,3854.714,3,28759.81,47353.06,0
39,17,36627,0,4,4463.675,6,21175.13,21035.75,0
60,92,40943,0,100,4248.393,6,22050.11,16487.25,0
34,75,35257,0,54,2530.71,2,36707.81,38817.08,0
54,75,39897,0,26,5124.029,6,20085.85,22233.94,0
40,68,36874,0,50,4554.012,2,10661.21,16175.03,0
31,79,34345,0,72,4966.991,2,12337.73,34980.39,0
37,79,36108,0,88,2239.294,6,6508.556,18655.25,0
36,56,35817,0,43,5723.506,2,23998.07,17197.82,1
54,77,39900,0,99,7497.002,8,27415.39,44243.34,0
30,70,33991,0,24,3646.513,4,24732.59,17874.4,0
41,75,37124,0,55,3861.566,3,25663.22,34314.68,0
79,58,43693,1,2,9427.532,8,32946.41,25284.28,0
60,39,40941,0,8,6034.094,9,17210.64,22399.16,0
46,63,38290,0,99,7966.872,4,11833.06,43728.54,0
51,69,39322,0,97,3894.027,3,16327.51,32535.31,0
38,86,36386,0,5,5694.718,2,12600.49,9170.172,0
26,70,32580,0,91,5923.505,9,11012.05,35524.87,0
42,80,37371,0,0,6317.786,6,40582.59,24034.99,0
46,94,38302,2,95,3439.778,6,19520.99,15325.11,0
34,92,35276,0,93,6130.812,6,16123.7,13469.59,0
51,64,39324,0,71,7569.244,3,25720.16,19753.27,0
44,65,37846,2,47,3559.024,10,25430.17,30557.85,1
37,92,36111,0,10,4942.775,4,28247.32,10234.2,0
49,49,38919,0,0,6584.252,4,28508.14,17871.27,0
26,76,32580,2,84,1712.552,4,17244.95,47770.11,0
29,69,33683,2,96,4247.596,4,29647.16,10400.73,0
62,67,41277,0,49,5443.131,2,49720.01,21825.78,1
58,62,40610,0,85,3409.409,6,23260.05,13686.75,0
36,82,35826,0,3,2511.663,3,16490.89,15402.2,0
30,79,34008,2,49,6796.614,4,40370.19,32524.19,0
52,94,39518,0,50,7243.017,8,12587.14,9219.381,0
45,85,38091,0,47,6762.965,8,18248.37,6738.779,0
44,69,37830,0,50,3830.038,5,24570.93,23595.67,0
39,68,36638,0,53,2946.481,3,9937.221,33273.88,0
48,45,38691,2,88,3192.564,3,29606.9,9288.506,0
37,28,36121,4,51,1584.646,9,31501.15,32566.43,1
47,76,38502,0,98,2511.449,1,18087.21,20733.62,0
63,84,41414,1,99,6108.273,4,25452.54,9486.656,0
30,66,34016,2,94,4098.026,4,18113.02,9161.487,1
36,36,35832,1,53,2686.411,5,18854.02,35946.36,0
30,83,34009,0,97,7753.692,3,12230.65,7869.14,0
67,47,42056,0,5,8501.931,13,15730.63,16781.68,0
50,59,39134,0,100,4407.936,5,36571.09,21504.37,0
41,60,37133,0,76,4475.16,5,23532.37,24074.37,1
54,85,39893,1,99,4439.611,4,21683.66,17596.89,0
53,76,39707,1,25,7392.5,6,13609.02,4729.986,0
42,78,37364,0,97,6161.364,3,19547.03,13656.89,0
67,69,42052,0,72,3879.788,7,31239.34,3377.137,0
37,42,36107,0,97,5541.707,6,27857.67,19360.85,0
62,96,41282,1,47,1565.512,6,15022.29,17494.49,1
56,61,40271,0,27,5346.235,3,37265.2,18553.82,0
39,69,36628,0,41,4497.559,1,24450.26,9653.394,0
45,83,38075,1,11,7083.895,2,13742.04,39898.61,0
49,76,38911,3,59,5572.062,7,19901.13,34101.86,1
52,86,39502,0,31,2143.263,4,6673.873,22630.92,0
60,87,40952,0,6,3763.181,9,14919.32,23559.61,0
45,56,38067,0,98,4014.783,4,32565.96,13520.93,0
48,85,38710,0,28,3498.075,10,33692.02,16149.69,1
44,78,37842,1,94,2642.776,3,63128.45,14441.48,0
42,72,37366,0,72,5055.086,6,21993.49,31787.31,0
40,93,36879,0,0,6438.919,3,5513.685,25856.08,0
31,88,34318,0,98,3860.086,5,19414.81,17970.14,0
48,87,38728,0,81,3573.888,5,8392.89,15092.74,0
43,72,37632,0,38,2883.263,4,9613.013,13833.52,1
37,80,36119,0,100,6737.288,4,15038.26,17336.43,0
44,87,37832,0,38,6087.849,3,14128.05,21264.9,1
32,65,34674,1,46,4308.417,4,30360.61,28689.23,0
39,64,36634,1,40,4294.747,6,46584.68,13490.05,0
37,37,36102,1,64,2481.877,4,12880.16,5184.837,0
33,83,34961,0,3,6167.154,2,22596.95,10400.75,0
46,74,38278,0,73,4484.524,6,25194.23,14924.71,0
41,48,37142,1,53,4204.767,4,28592.59,22427.64,0
64,73,41586,1,20,3023.005,3,28333.09,13303.3,0
34,97,35270,1,62,8267.649,5,10054.26,19280.61,0
64,85,41585,0,47,5800.136,8,66060.54,13132.22,0
38,83,36380,0,50,7823.257,5,9907.813,33349.19,0
42,92,37368,0,50,4662.293,4,17952.43,29275.4,0
44,92,37860,0,3,5515.129,4,29836,13966.02,0
35,63,35564,0,60,3038.638,4,44531.43,27179.83,1
30,75,34025,1,1,4831.904,4,22970.87,31488.82,0
65,86,41735,2,61,2480.163,3,31363.45,9082.348,1
34,85,35259,0,56,13368.56,6,7571.685,7618.708,0
44,85,37839,0,48,4141.479,2,22361.62,16089.59,0
44,89,37844,0,93,10721.73,1,15182.42,15347.06,0
66,63,41902,2,50,5148.199,8,25217.62,27197,0
34,65,35267,2,24,9292.007,5,35385.89,11371.86,1
31,63,34341,0,69,5352.081,8,14900.47,22130.46,0
44,92,37852,2,8,2902.379,4,30054.69,21985.32,0
66,74,41888,0,100,5380.83,9,16336.22,41745.6,0
67,78,42048,0,85,5067.557,3,18216.13,11239.63,0
50,28,39129,0,2,1796.791,2,19908.63,17833.16,0
54,85,39891,0,39,6314.398,4,15316.25,12535.92,0
63,87,41413,0,92,5196.164,4,12388.44,26409.14,0
39,78,36636,0,19,5607.431,0,23126.06,11190.26,0
24,92,31774,1,1,5175.933,5,15670.77,33367.12,1
30,94,34012,0,5,5851.45,0,22171.35,13555.85,0
44,72,37827,0,4,5457.953,7,13368.98,20053.69,0
40,72,36888,0,98,2148.583,5,7732.568,8303.191,0
28,83,33330,4,70,3232.032,7,13302.56,31135.98,0
33,81,34970,0,50,4812.942,7,33647.01,29692.33,1
29,90,33680,1,41,5476.11,1,13974,14307.61,0
62,83,41267,0,93,1269.889,5,32246.53,22391.99,0
40,75,36881,3,84,4116.724,6,10155.45,14924.7,0
62,80,41268,0,1,5897.287,5,13822.71,13046.84,0
44,52,37828,3,5,2283.49,5,27357.63,23846.89,0
51,54,39317,0,100,8137.488,3,29150.47,26167.33,0
38,60,36374,0,50,4934.284,2,59347.93,32247.63,0
37,76,36113,0,0,4960.979,2,24610.6,44645.99,0
30,51,33986,1,51,8619.283,5,5376.952,12196.47,0
47,94,38501,0,35,2219.595,6,26533.26,6717.798,0
39,59,36630,0,46,5491.07,4,21120.92,17444.24,0
65,61,41749,2,48,2322.458,4,26384.09,24309.22,0
43,73,37618,0,3,3526.165,4,46885.73,31571.52,0
45,92,38054,0,49,4386.274,3,9813.632,27067.93,0
44,81,37833,0,29,2795.225,4,19442.4,45913.34,0
29,47,33678,0,50,10154.04,10,29328.21,12629.12,1
65,66,41738,2,98,4301.743,6,40148.29,22854.73,0
76,81,43307,1,20,8590.211,9,23151.85,38195.61,0
34,79,35257,0,61,4896.299,8,19923.5,22571.65,1
41,79,37127,0,42,5118.275,4,29523.73,18096.07,0
34,86,35258,3,6,5100.436,1,28954.59,22404.3,0
32,85,34652,1,67,4834.571,6,33445.54,57651.74,0
33,79,34964,1,66,5607.702,6,64754.18,35160.8,0
36,89,35826,1,10,1832.96,3,14188.05,13382.78,1
48,76,38728,0,1,3482.525,6,63703.63,58591.93,0
37,78,36116,1,100,6903.818,7,28770.9,22529.29,0
53,79,39694,0,3,5910.707,3,20837.12,15772.86,0
53,77,39690,1,69,4750.13,2,17554.82,13025.58,0
52,79,39521,0,28,2181.708,7,27042.66,33023.01,0
33,74,34976,0,0,2992.131,4,28837.12,27323.19,0
27,87,32938,1,96,3151.524,9,16138.72,18349.54,0
56,93,40247,0,49,2096.882,6,33873.79,38206.96,0
47,86,38492,2,82,2447.45,5,59953.57,46296.12,1
37,72,36116,0,98,2955.604,7,12592.91,10725.59,0
43,64,37614,0,67,2661.301,6,5411.829,5961.584,1
52,86,39516,0,95,7112.541,6,22604.56,13122.96,0
75,86,43178,0,88,2945.918,4,23903.16,9872.994,0
26,45,32591,2,50,4206.048,5,47124.13,8878.46,1
36,39,35826,0,0,6006.058,3,16158.25,21100.06,0
32,62,34666,0,82,3025.947,4,45892.39,8570.687,0
45,91,38068,1,84,6247.776,5,21523.56,12640.32,1
49,76,38905,0,92,4121.566,3,12519.94,28565.3,1
38,52,36375,0,49,4656.051,1,39909.31,13981.89,0
33,86,34955,0,94,1819.891,5,39214.26,24550.58,0
43,81,37620,0,88,2576.425,3,22747.81,19816.96,1
38,59,36377,0,3,4101.45,4,18384.66,25399.2,0
54,59,39892,0,56,7004.899,4,11719.49,6244.923,0
41,84,37133,1,48,6203.097,7,19305.91,30964.09,1
64,89,41599,0,78,2072.695,5,29754.6,16690.45,0
42,94,37374,0,65,2260.438,2,40070.54,16918.98,0
49,68,38927,1,67,4499.569,4,36647.85,19261.83,1
55,87,40061,0,16,2006.271,1,12395.28,14742.22,0
41,61,37130,2,99,9924.204,8,27050.55,10752.51,1
26,88,32587,0,5,2616.02,7,58082.94,17809.26,0
52,84,39525,0,60,2869.947,5,40990.06,27646.35,0
70,65,42497,0,1,4728.338,4,22706.34,22273.97,0
36,60,35847,0,2,5553.623,7,15825.71,7506.482,0
42,78,37377,0,67,3803.352,4,40881.51,25149.41,0
24,93,31794,0,60,3310.987,4,17911.6,16922.3,0
48,65,38735,0,55,2598.326,7,21323.01,20994.86,0
44,81,37831,0,90,5796.736,6,8706.64,14585.66,0
41,90,37147,0,31,7988.306,2,35578.56,41378.13,0
44,77,37833,0,72,5527.371,6,17296.06,32436.95,0
46,59,38286,0,49,5083.451,6,32700.18,20035.35,0
42,78,37375,0,97,10893.43,4,47887.07,21078.04,0
40,52,36880,0,75,4486.904,1,21519.69,24266.76,0
34,52,35257,0,59,3765.557,4,25062.37,27711.57,0
45,82,38065,0,60,4685.793,7,43883.9,15333.16,0
61,75,41121,0,38,12213.15,6,20676.88,19701.52,0
41,33,37131,3,22,8430.893,3,19346.53,13791.96,0
47,84,38501,0,51,4542.583,7,20323.34,17921.24,0
54,58,39864,0,95,3396.037,8,15754.58,35733.4,0
42,62,37379,1,7,2562.285,5,51050.33,24871.99,1
40,87,36880,0,49,2093.768,8,8977.805,6487.022,0
39,77,36635,0,100,2618.597,5,37755.47,20611.74,1
50,90,39135,2,100,7716.857,4,13249.5,23246.2,0
46,98,38279,0,76,6261.238,2,44954.58,63511.53,0
42,72,37369,0,25,5721.728,9,9686.962,14109.72,0
47,88,38500,0,0,3725.648,4,65808.72,30225.57,0
46,66,38283,1,33,3473.021,7,36143.22,26317.72,0
44,65,37844,0,94,4689.91,6,9414.082,27885.23,0
62,74,41278,0,61,8943.747,5,7494.249,35775.54,0
37,81,36086,0,6,4615.427,6,29442.18,13339.42,1
50,80,39132,0,32,1803.703,8,48004.59,41633.01,0
44,64,37851,0,50,6147.634,4,30458.28,36979.11,0
45,58,38056,0,0,4928.944,3,55837.92,27027.3,0
46,84,38299,0,51,2796.91,4,23798.54,5074.884,0
39,77,36638,0,92,1635.41,5,66600.1,41696.3,0
77,68,43419,0,26,5082.098,5,26604.03,30425.23,0
32,74,34678,0,85,3727.369,4,36267.87,43778.25,0
55,69,40086,0,50,3045.719,5,32076.71,20702.43,0
41,65,37131,0,50,4874.847,7,9738.729,7533.823,0
30,94,34010,0,6,4748.261,2,5612.318,10769.6,0
47,60,38501,1,1,2711.899,6,18765.48,29321.5,1
25,83,32182,1,77,5172.004,5,5130.297,20739.36,0
57,90,40427,0,51,2795.076,8,22577.59,22779.59,0
64,89,41593,0,100,6912.12,9,33902.54,20471.54,0
30,89,34003,0,55,4115.499,2,28276.4,22183.82,0
63,53,41430,0,5,4107.713,3,26130.62,27316.32,0
49,52,38929,0,47,3337.369,4,58000.78,6807.675,0
31,87,34331,0,5,4643.529,7,31289.69,13623.33,0
53,39,39710,0,54,1397.74,7,7391.532,11883.66,0
46,74,38280,0,25,4419.126,6,17114.04,18735.54,1
34,65,35260,0,7,3403.771,0,22747.08,26627.26,0
54,88,39879,3,50,3731.791,9,4737.291,12544.75,0
27,73,32971,2,50,5487.636,1,48028.18,17592.06,0
32,92,34663,0,33,3671.678,4,20966.08,12474.03,1
43,91,37586,0,5,1822.424,4,36882.43,9367.865,1
48,71,38712,2,95,10000.3,5,38182.63,46804.36,0
30,55,34024,0,90,5677.301,5,10286.63,14067.9,0
22,83,30923,1,75,3907.067,9,30438.34,12202.81,0
56,81,40245,0,67,3722.828,4,24485.58,22952.76,0
38,75,36368,0,100,2497.622,4,13377.83,14506.72,0
60,96,40937,1,4,3899.291,4,23094.57,17894.8,0
30,51,34015,0,13,8041.428,4,22497.89,18140.46,0
34,80,35256,1,1,4632.431,3,13671.34,21828.51,1
41,91,37144,0,1,2630.141,2,20369.63,28241.32,0
64,65,41592,0,28,3363.757,3,28963.41,52825.72,0
50,46,39119,1,80,5724.702,11,15916.83,11149.67,0
49,82,38921,0,96,2906.546,7,17870.07,7002.457,1
24,78,31777,1,50,2582.22,4,16861.66,21835.92,1
57,90,40441,0,95,3475.409,6,25753.81,22304.79,0
34,92,35269,0,27,6454.83,2,12354.17,27977.28,0
31,65,34334,1,76,8856.868,5,41828.08,10105.52,1
38,83,36378,1,63,9648.498,8,53507.48,9156.246,0
25,94,32193,0,85,2244.18,5,15324.68,37491.81,0
82,63,44043,0,49,4727.276,4,33308.23,31631.4,0
32,66,34670,2,100,5192.444,10,14493.95,33913.14,0
34,58,35265,1,26,6377.808,2,22068.35,24906.35,0
41,76,37126,0,1,6363.365,2,11639.03,6691.246,0
74,91,43032,0,100,5013.539,4,10537.4,14770.6,0
42,93,37380,0,73,5475.299,3,28153.96,31768.32,0
46,72,38279,0,94,1675.46,4,16586.73,17045.9,0
54,93,39895,2,45,4239.942,8,12580.52,38726.15,0
43,80,37612,0,12,7118.262,3,23330.27,17157.09,0
66,91,41908,0,67,5110.419,2,14764.19,19978.52,0
56,91,40258,0,94,6360.097,6,31843.17,29917.13,0
34,75,35268,0,66,4134.184,6,13228.95,16899.24,0
44,70,37862,0,50,1536.117,2,24111.3,35723.94,0
42,69,37358,0,90,5106.596,5,17838.55,20912.25,1
45,87,38071,0,54,5192.913,3,29976.34,45887.76,0
30,58,34007,1,2,6684.221,6,24724.17,7184.109,0
49,80,38932,0,84,7319.766,2,15768.62,22287.24,0
47,78,38499,1,75,5350.918,4,22388.97,28520.33,0
20,83,29946,0,87,2304.248,5,27173.14,21160.14,0
58,82,40596,3,72,3668.747,2,22547.18,30555.66,1
51,84,39334,0,85,7259.56,6,9861.618,29597.53,0
28,56,33340,2,6,4196.589,4,8846.797,10963.69,0
46,77,38276,3,50,2843.031,2,4461.757,19404.06,0
30,69,34004,1,85,2788.905,3,20325.02,19763.99,1
53,76,39710,0,2,3925.95,1,25501.08,15256.09,0
71,88,42629,0,49,3661.663,3,18644.53,20383.97,0
40,78,36883,0,65,2589.832,8,50260.74,25297.37,0
43,88,37602,1,48,4680.098,6,28212.17,24400.83,1
43,90,37597,0,6,6890.362,6,21522.36,45258.54,0
29,62,33671,1,50,7430.323,6,24078.61,18416.92,0
36,82,35836,1,41,4292.453,5,13310.6,10926.29,0
40,60,36895,0,100,3539.844,3,26626.22,27350.55,0
49,73,38920,0,98,6228.965,7,37609.89,30893.41,0
26,60,32585,1,1,9162.072,6,19552.75,15951.92,0
75,64,43179,0,84,5534.649,5,27927.98,34397.95,0
71,85,42618,0,47,1271.996,9,18676.28,16765.5,0
52,82,39519,2,50,4003.628,4,21149.13,7533.201,0
75,30,43186,2,97,6361.367,4,20826.87,29659.26,1
32,58,34652,2,94,2314.076,7,25498.87,21164.43,0
44,72,37840,0,51,7936.598,8,11477.8,20439.94,0
23,80,31366,1,76,5903.396,6,19558.26,22886.02,0
35,92,35547,0,15,4916.896,5,34669.75,22721.83,0
37,84,36111,0,78,4319.993,3,7110.825,15633.34,0
38,70,36389,0,13,6616.886,2,23199.28,20463.43,0
35,69,35578,0,91,7048.874,5,41089.71,15833.34,1
58,85,40611,0,7,2968.592,6,14274.32,13231.9,0
39,79,36639,0,7,2214.847,3,7611.939,19743.34,0
36,65,35843,0,44,4538.514,4,19421.05,16047.09,0
31,87,34354,0,14,1724.47,9,17667.61,14779.26,1
45,84,38056,1,60,7488.843,6,9215.283,13870.52,0
42,87,37386,1,56,2696.279,7,9885.025,24265.93,0
37,81,36096,0,66,7434.677,5,16250.82,14913.31,0
41,90,37123,0,0,9013.499,5,30015.61,23709.5,0
30,72,34010,0,97,5460.741,2,15370.71,8978.509,0
65,79,41736,0,58,5465.377,5,17730.5,19104.48,0
38,82,36369,2,89,3260.229,4,16211.63,9294.555,0
35,74,35537,0,88,6123.606,3,35405.13,24242.02,0
63,51,41416,0,100,2914.641,5,20025.96,48735.06,0
40,84,36866,0,99,4932.601,2,26489.51,11843.72,0
36,91,35839,0,42,3614.135,2,24273.29,25489.37,0
48,70,38713,0,73,2766.649,2,14191.27,40330.74,0
56,92,40242,0,94,2739.687,8,9726.995,29582.1,0
77,84,43438,0,18,2953.402,7,26591.33,26042.35,0
53,70,39710,1,99,2878.995,3,14217.53,16858.43,0
24,75,31789,0,66,8476.845,3,10524.45,20597.72,0
28,87,33307,0,21,1366.73,11,14162.85,41931.96,1
38,66,36360,0,2,4732.387,6,15156.41,23795.48,0
52,75,39499,0,39,5028.128,6,11932.03,30749.58,0
68,22,42184,0,91,4379.53,5,12550.85,19570.25,0
46,61,38281,2,2,2917.679,7,24293.05,14866.05,1
63,90,41441,1,1,5454.225,7,25162.39,26653.48,0
46,80,38301,0,30,3868.772,3,33077.18,46611.04,1
29,85,33682,0,51,3251.054,8,6104.217,19235.35,1
59,62,40764,0,7,4456.618,8,25473.93,30735.83,0
52,81,39506,0,99,5562.656,8,12437.4,9719.381,0
46,90,38275,0,0,10337.6,4,22523.63,24371.47,1
49,79,38917,4,30,5128.504,7,27663.72,21778.26,0
39,89,36638,0,2,9482.864,0,17025.18,33309.59,0
40,73,36892,3,4,4942.026,7,16763.6,45531.48,0
53,97,39715,1,50,2279.323,3,12787.92,8237.202,1
34,56,35261,2,49,2770.94,2,26126.64,17191.74,0
51,91,39310,1,82,3219.42,3,8775.907,31018.73,0
27,95,32966,1,16,6339.231,5,10180.99,30892.34,1
36,45,35841,0,67,3376.416,3,18889.11,24575.24,0
58,95,40599,0,12,5397.419,4,7061.582,35516.26,1
41,89,37140,2,58,4709.114,4,12284.24,24697.3,1
51,80,39309,0,67,2883.12,8,31236.45,21891.56,0
55,92,40091,0,81,3933.575,4,42582.48,11275.23,0
49,54,38916,1,24,3583.6,4,24137.47,17625.29,1
33,62,34948,0,59,3564.976,11,47493.57,8270.824,0
44,49,37845,0,73,5214.685,7,33492.73,20680.54,0
47,86,38487,0,3,5847.384,2,18792.33,11010.46,0
56,92,40265,0,38,5827.63,8,28470.84,9505.11,0
27,82,32972,0,91,7276.77,3,32075.89,30382.44,0
31,82,34342,0,29,1500.425,4,26619.43,15456.73,0
29,94,33679,0,90,2397.983,11,10091.95,17161.02,0
59,83,40774,0,0,7953.701,3,12126.08,23132.81,0
49,89,38933,1,68,4596.285,6,30457.08,14026.38,1
52,77,39501,0,66,2316.004,7,18458.23,25474.91,0
21,63,30440,3,0,6182.632,4,24335.47,10052.86,0
44,61,37854,0,97,7651.016,4,7749.308,61058.11,0
31,83,34340,0,6,6371.551,2,9736.775,14350.95,0
51,90,39310,0,11,3744.57,2,30041.28,10424.28,0
42,75,37373,0,98,5141.901,7,20643.79,20598.41,0
67,46,42061,2,97,4085.259,4,26305.42,27018.15,0
25,91,32216,0,50,5966.145,2,21156.07,38770.83,0
46,56,38280,1,31,4356.806,5,17515.39,6082.286,0
39,75,36636,2,92,1424.414,4,19665.09,21711,1
26,94,32584,1,98,3123.879,4,9550.468,54698.52,0
